Source Port,Destination IP,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
58417,172.217.10.110,443,6,6758941,13,11,1102,6066,381,0,84.76923076923077,146.7930254054746,1418,0,551.4545454545454,571.7286705486027,1060.521167443243,3.550852123135858,293867,1358974.8877737685,6527473,8,6758941,563245.0833333333,1878383.9038505442,6527473,681,6718312,671831.2,2078473.5259949681,6586965,8,0,0,0,0,424,360,1.9233782333652565,1.6274738897706016,0,1418,286.7199999999999,452.3386010501425,204610.20999999996,0,0,0,1,0,0,0,0,0,298.6666666666667,84.76923076923077,551.4545454545455,424,0,0,0,0,0,0,13,1102,11,6066,65535,357,4,32,171828,0,171828,171828,6527473,0,6527473,6527473,adware
7957,10.42.0.1,53,17,32291,1,1,42,58,42,42,42,0,58,58,58,0,3096.838128271035,61.93676256542071,32291,0,32291,32291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30.968381282710354,30.968381282710354,42,58,47.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1,71,42,58,32,0,0,0,0,0,0,1,42,1,58,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
38570,172.217.1.163,443,6,8844603,149,315,10198,417389,1141,0,68.44295302013424,246.86927229210116,1418,0,1325.0444444444447,312.7066826212389,48344.397142528614,52.4613710756718,19102.814254859586,249346.42327811493,5245922,3,8844603,59760.831081081145,439565.0586572739,5245922,9,8815063,28073.44904458598,305235.99771431065,5271605,5,0,0,0,0,4776,10088,16.84643166007564,35.614939415596155,0,1418,919.5419354838709,657.0197758404113,431674.98584538425,0,0,0,1,0,0,0,0,2,921.5237068965517,68.44295302013423,1325.0444444444445,4776,0,0,0,0,0,0,149,10198,315,417389,65535,542,12,32,169411,0,169411,169411,5245922,0,5245922,5245922,adware
45092,172.217.2.110,443,6,22349,1,2,0,0,0,0,0,0,0,0,0,0,0,134.2341939236655,11174.5,15722.519279682885,22292,57,0,0,0,0,0,57,57,0,57,57,0,0,0,0,32,64,44.74473130788849,89.48946261577699,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,1403,362,0,32,0,0,0,0,0,0,0,0,adware
80,10.42.0.211,40507,6,3260,1,1,0,0,0,0,0,0,0,0,0,0,0,613.4969325153374,3260,0,3260,3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,306.7484662576687,306.7484662576687,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,332,1369,0,32,0,0,0,0,0,0,0,0,adware
443,10.42.0.211,52425,6,4280,2,1,0,0,0,0,0,0,0,0,0,0,0,700.9345794392524,2140,2923.1794334251877,4207,73,73,73,0,73,73,0,0,0,0,0,0,0,0,0,64,32,467.2897196261682,233.6448598130841,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,490,1521,0,32,0,0,0,0,0,0,0,0,adware
58436,172.217.10.110,443,6,1935850,12,13,2704,7253,1104,0,225.33333333333331,420.2324753435095,1418,0,557.9230769230769,639.6060586457967,5143.477025595991,12.914223726011828,80660.41666666666,320558.6355822295,1583282,6,1935850,175986.36363636365,467771.8469207553,1583282,91,1896082,158006.83333333334,462298.4946381471,1623243,6,0,0,0,0,392,424,6.198827388485678,6.715396337526151,0,1418,382.9615384615385,554.7781164227176,307778.75846153847,0,0,0,1,0,0,0,0,1,398.28,225.33333333333334,557.9230769230769,392,0,0,0,0,0,0,12,2704,13,7253,65535,391,4,32,0,0,0,0,0,0,0,0,adware
14288,10.42.0.1,53,17,50901,1,1,32,69,32,32,32,0,69,69,69,0,1984.243924480855,39.291958900610986,50901,0,50901,50901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.645979450305493,19.645979450305493,32,69,44.333333333333336,21.361959960016154,456.33333333333337,0,0,0,0,0,0,0,0,1,66.5,32,69,32,0,0,0,0,0,0,1,32,1,69,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
60960,172.217.0.228,443,6,214155,8,8,688,5091,354,0,86,133.7844748626899,1418,0,636.375,607.7607465113225,26985.12759449931,74.71224113375825,14276.999999999998,17399.010850373896,57182,6,214155,30593.571428571428,24369.185288372846,64362,126,185704,26529.142857142862,36985.7137754051,93970,6,0,0,0,0,264,264,37.35612056687913,37.35612056687913,0,1418,339.9411764705882,502.82532635451986,252833.3088235294,0,0,0,1,0,0,0,0,1,361.1875,86,636.375,264,0,0,0,0,0,0,8,688,8,5091,65535,349,3,32,0,0,0,0,0,0,0,0,adware
48722,172.217.11.3,443,6,13652284,8,7,507,4746,291,0,63.375,119.04733452346952,1418,0,678,700.0028571370262,384.7707826763639,1.0987172549296513,975163.1428571428,3589768.2061018464,13447236,5,13652284,1950326.285714286,5069724.451429706,13447236,404,163760,27293.333333333336,43181.96847141949,109607,5,0,0,0,0,264,232,0.5859825359624807,0.5127347189671706,0,1418,328.3125,551.6353528373612,304301.5625,0,0,0,1,0,0,0,0,0,350.2,63.375,678,264,0,0,0,0,0,0,8,507,7,4746,65535,349,2,32,205048,0,205048,205048,13447236,0,13447236,13447236,adware
5353,224.0.0.251,5353,17,88638232,2,0,163,0,118,45,81.5,51.61879502661797,0,0,0,0,1.8389355960980809,0.022563626945988725,88638232,0,88638232,88638232,88638232,88638232,0,88638232,88638232,0,0,0,0,0,0,0,0,0,64,0,0.022563626945988725,0,45,118,69.33333333333333,42.14656965084268,1776.3333333333333,0,0,0,0,0,0,0,0,0,104,81.5,0,64,0,0,0,0,0,0,2,163,0,0,-1,-1,1,32,0,0,0,0,88638232,0,88638232,88638232,adware
443,10.42.0.211,60026,6,102733,1,1,0,0,0,0,0,0,0,0,0,0,0,19.46794116788179,102733,0,102733,102733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9.733970583940895,9.733970583940895,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,383,1439,0,32,0,0,0,0,0,0,0,0,adware
443,10.42.0.211,41043,6,144283,1,1,0,0,0,0,0,0,0,0,0,0,0,13.86164690226846,144283,0,144283,144283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6.93082345113423,6.93082345113423,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,362,1637,0,32,0,0,0,0,0,0,0,0,adware
11483,10.42.0.1,53,17,50851,1,1,34,50,34,34,34,0,50,50,50,0,1651.8849186839984,39.33059330199996,50851,0,50851,50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.66529665099998,19.66529665099998,34,50,39.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1,59,34,50,32,0,0,0,0,0,0,1,34,1,50,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
80,10.42.0.211,45526,6,18592,1,1,0,0,0,0,0,0,0,0,0,0,0,107.57314974182444,18592,0,18592,18592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,53.78657487091222,53.78657487091222,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,332,1369,0,32,0,0,0,0,0,0,0,0,adware
45414,172.217.5.227,443,6,457118,28,33,1235,39515,733,0,44.10714285714285,150.55682802718866,1418,0,1197.4242424242425,481.7320981561633,89145.4722850555,133.4447560586107,7618.633333333335,16537.059216326637,81928,3,457118,16930.296296296296,30122.580080034022,139016,34,412688,12896.5,27916.759807130773,113566,3,0,0,0,0,1096,1064,61.253330649854085,72.1914254087566,0,1418,657.2580645161293,685.0338016186696,469271.30936012685,0,0,0,1,0,0,0,0,1,668.0327868852459,44.107142857142854,1197.4242424242425,1096,0,0,0,0,0,0,28,1235,33,39515,65535,360,3,32,0,0,0,0,0,0,0,0,adware
33081,172.217.0.238,443,6,222373,7,9,884,5087,594,0,126.28571428571428,220.0187221470893,1418,0,565.2222222222222,645.2648250481692,26851.281405566326,71.95118112360764,14824.866666666665,18016.030448570225,61702,18,222373,37062.166666666664,36272.43203545451,108204,4028,195575,24446.875,28547.554468377846,72565,18,0,0,0,0,232,296,31.47864174157834,40.4725393820293,0,1418,351.2352941176471,530.9825243607087,281942.4411764706,0,0,0,1,0,0,0,0,1,373.1875,126.28571428571429,565.2222222222222,232,0,0,0,0,0,0,7,884,9,5087,65535,349,3,32,0,0,0,0,0,0,0,0,adware
16876,10.42.0.1,53,17,31671,1,1,36,93,36,36,36,0,93,93,93,0,4073.126835275173,63.1492532600802,31671,0,31671,31671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.5746266300401,31.5746266300401,36,93,55,32.90896534380867,1083,0,0,0,0,0,0,0,0,1,82.5,36,93,32,0,0,0,0,0,0,1,36,1,93,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
51533,172.217.0.228,443,6,273580,11,11,2028,4341,1368,0,184.36363636363635,414.85883688967573,1418,0,394.6363636363636,564.8421501140425,23280.210541706267,80.41523503180058,13027.619047619048,22574.495211357866,98731,6,273580,27358.000000000004,40438.098402922515,136597,85,241492,24149.2,35304.93596840721,98731,6,0,0,0,0,360,360,40.20761751590029,40.20761751590029,0,1418,276.91304347826093,487.8008081773728,237949.62845849805,0,0,0,1,0,0,0,0,1,289.5,184.36363636363637,394.6363636363636,360,0,0,0,0,0,0,11,2028,11,4341,65535,383,4,32,0,0,0,0,0,0,0,0,adware
49745,10.42.0.1,53,17,1459,1,1,39,96,39,39,39,0,96,96,96,0,92529.12954078136,1370.8019191226867,1459,0,1459,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,685.4009595613434,685.4009595613434,39,96,58,32.90896534380867,1083,0,0,0,0,0,0,0,0,1,87,39,96,32,0,0,0,0,0,0,1,39,1,96,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
35180,172.217.10.99,443,6,991487,21,26,1562,30174,535,0,74.38095238095238,169.35479803964108,1418,0,1160.5384615384617,508.0405677320843,32008.488260562164,47.40354639042166,21554.065217391304,105574.6194609717,717553,6,991487,49574.35,158084.8918641916,717553,99,948365,37934.6,151366.892975864,758294,6,0,0,0,0,680,840,21.180307961677762,26.223238428743898,0,1418,661.1666666666666,671.2601148913674,450590.14184397174,0,0,0,1,0,0,0,0,1,675.2340425531914,74.38095238095238,1160.5384615384614,680,0,0,0,0,0,0,21,1562,26,30174,65535,365,4,32,0,0,0,0,0,0,0,0,adware
58421,172.217.10.110,443,6,232874,11,10,1148,6910,639,0,104.36363636363636,205.11376001003575,1418,0,691,648.7720024100232,34602.40301622337,90.17752089112567,11643.7,19360.434067284863,65765,2,232874,23287.4,24108.818802347916,65765,618,192432,21381.333333333332,38093.90848941599,112248,2,0,0,0,0,360,328,47.23584427630392,42.94167661482175,0,1418,366.27272727272725,541.253235496163,292955.06493506493,0,0,0,1,0,0,0,0,0,383.7142857142857,104.36363636363636,691,360,0,0,0,0,0,0,11,1148,10,6910,65535,359,3,32,0,0,0,0,0,0,0,0,adware
19023,10.42.0.1,53,17,31285,1,1,38,82,38,38,38,0,82,82,82,0,3835.7040115071118,63.9284001917852,31285,0,31285,31285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.9642000958926,31.9642000958926,38,82,52.666666666666664,25.40341184434353,645.3333333333333,0,0,0,0,0,0,0,0,1,79,38,82,32,0,0,0,0,0,0,1,38,1,82,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
32987,10.42.0.1,53,17,61554,1,1,34,72,34,34,34,0,72,72,72,0,1722.0651785424182,32.49179582155506,61554,0,61554,61554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.24589791077753,16.24589791077753,34,72,46.666666666666664,21.939310229205777,481.3333333333333,0,0,0,0,0,0,0,0,1,70,34,72,32,0,0,0,0,0,0,1,34,1,72,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
50186,172.217.10.45,443,6,6995728,9,8,706,5520,367,0,78.44444444444444,132.5482092590382,1418,0,690,662.7311456605698,889.9717084483559,2.430054456090917,437233,1678226.910275286,6730135,6,6995728,874466,2366231.0228142496,6730135,94,6955984,993712,2575245.2270578686,6833416,6,0,0,0,0,296,264,1.2864994179304856,1.1435550381604316,0,1418,345.8888888888889,538.2825508737612,289748.1045751634,0,0,0,1,0,0,0,0,0,366.2352941176471,78.44444444444444,690,296,0,0,0,0,0,0,9,706,8,5520,65535,349,3,32,198916,0,198916,198916,6730135,0,6730135,6730135,adware
28093,10.42.0.1,53,17,31823,1,1,42,89,42,42,42,0,89,89,89,0,4116.5194984759455,62.84762593093046,31823,0,31823,31823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.42381296546523,31.42381296546523,42,89,57.666666666666664,27.13546265191241,736.3333333333333,0,0,0,0,0,0,0,0,1,86.5,42,89,32,0,0,0,0,0,0,1,42,1,89,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
40770,172.217.0.238,443,6,4831287,16,23,4212,8426,1039,0,263.25,431.31960307873794,1418,0,366.3478260869565,452.9824006912061,2615.8661242853095,8.07238319727228,127139.1315789474,667789.8572877456,4131644,6,4831287,322085.8,1055017.478286714,4131644,15,4807248,218511.27272727274,880729.3078375001,4157361,6,0,0,0,0,532,744,3.3117469527270895,4.760636244545191,0,1418,315.95000000000005,438.7475151511197,192499.38205128204,0,0,0,1,0,0,0,0,1,324.05128205128204,263.25,366.3478260869565,532,0,0,0,0,0,0,16,4212,23,8426,65535,426,6,32,0,0,0,0,0,0,0,0,adware
38372,172.217.10.46,443,6,390204,77,177,656,245602,317,0,8.519480519480519,45.32706011505663,1418,0,1387.5819209039546,195.26134966062585,631100.655041978,650.9415587743847,1542.3083003952559,5118.010933215188,37249,1,390204,5134.263157894736,10445.538240312204,55728,11,312039,1772.9488636363633,6815.813612701306,70951,7,0,0,0,0,2472,5672,197.33267726625047,453.60888150813423,0,1418,965.7176470588238,657.6302112632112,432477.49476609577,0,0,0,1,0,0,0,0,2,969.5196850393701,8.519480519480519,1387.5819209039548,2472,0,0,0,0,0,0,77,656,177,245602,65535,349,3,32,0,0,0,0,0,0,0,0,adware
443,10.42.0.211,51618,6,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,992.063492063492,2016,0,2016,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,496.031746031746,496.031746031746,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,349,1549,0,32,0,0,0,0,0,0,0,0,adware
48730,172.217.11.3,443,6,220778,13,10,1584,6614,1074,0,121.84615384615384,301.8158506313207,1418,0,661.3999999999999,660.2546983298693,37132.32296696229,104.17704662602252,10035.363636363636,13737.402064455982,37444,9,220778,18398.166666666664,22589.56592940174,59617,16,175835,19537.222222222223,27275.547802829635,72164,9,0,0,0,0,424,328,58.88267852775186,45.29436809827066,0,1418,341.5833333333333,543.0887441827265,294945.38405797095,0,0,0,1,0,0,0,0,0,356.4347826086956,121.84615384615384,661.4,424,0,0,0,0,0,0,13,1584,10,6614,65535,370,3,32,0,0,0,0,0,0,0,0,adware
17982,10.42.0.1,53,17,51508,1,1,37,77,37,37,37,0,77,77,77,0,2213.248427428749,38.82891977945174,51508,0,51508,51508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.41445988972587,19.41445988972587,37,77,50.333333333333336,23.094010767585033,533.3333333333334,0,0,0,0,0,0,0,0,1,75.5,37,77,32,0,0,0,0,0,0,1,37,1,77,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
8428,10.42.0.1,53,17,81882,1,1,44,84,44,44,44,0,84,84,84,0,1563.2251288439463,24.42539263818666,81882,0,81882,81882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12.21269631909333,12.21269631909333,44,84,57.333333333333336,23.094010767585033,533.3333333333334,0,0,0,0,0,0,0,0,1,86,44,84,32,0,0,0,0,0,0,1,44,1,84,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
38389,172.217.10.46,443,6,305315,8,9,710,6549,371,0,88.75,139.32157047636235,1418,0,727.6666666666666,667.2128595883025,23775.44503217988,55.68019913859457,19082.187499999996,23313.706718634425,64680,7,305315,43616.42857142857,21103.57608603451,64680,1544,255666,31958.25,48200.1748270392,109611,7,0,0,0,0,264,296,26.202446653456267,29.4777524851383,0,1418,403.27777777777777,573.8602828067181,329315.6241830065,0,0,0,1,0,0,0,0,1,427,88.75,727.6666666666666,264,0,0,0,0,0,0,8,710,9,6549,65535,349,3,32,0,0,0,0,0,0,0,0,adware
443,10.42.0.211,33034,6,2229,2,1,0,0,0,0,0,0,0,0,0,0,0,1345.8950201884252,1114.5,382.54476862192223,1385,844,844,844,0,844,844,0,0,0,0,0,0,0,0,0,64,32,897.2633467922835,448.63167339614176,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,349,1431,0,32,0,0,0,0,0,0,0,0,adware
10174,10.42.0.1,53,17,31595,1,1,43,88,43,43,43,0,88,88,88,0,4146.225668618453,63.30115524608325,31595,0,31595,31595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.650577623041624,31.650577623041624,43,88,58,25.98076211353316,675,0,0,0,0,0,0,0,0,1,87,43,88,32,0,0,0,0,0,0,1,43,1,88,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
41247,216.58.219.202,443,6,216500,8,8,720,5770,376,0,90,141.4092338872233,1418,0,721.25,668.3529328559447,29976.90531177829,73.90300230946882,14433.333333333336,15051.053649242665,38090,16,216500,30928.571428571428,22451.83930740896,62317,79,143449,20492.714285714286,26481.293225685975,64620,16,0,0,0,0,264,264,36.95150115473441,36.95150115473441,0,1418,381.7647058823529,559.8886640899873,313475.31617647066,0,0,0,1,0,0,0,0,1,405.625,90,721.25,264,0,0,0,0,0,0,8,720,8,5770,65535,349,3,32,0,0,0,0,0,0,0,0,adware
57247,172.217.1.170,443,6,7440446,18,24,3643,9348,551,0,202.38888888888889,259.41362359092705,1418,0,389.4999999999999,413.24716259316807,1745.9974845593933,5.6448229044334175,181474.2926829268,525828.643161736,2295342,27,7440446,437673.29411764705,758599.1573610173,2295342,381,7411213,322226.6521739131,687529.524794695,2323937,27,0,0,0,0,584,776,2.4192098161857505,3.225613088247667,0,1418,302.1162790697672,362.70683487082994,131556.24806201548,0,0,0,1,0,0,0,0,1,309.3095238095238,202.38888888888889,389.5,584,0,0,0,0,0,0,18,3643,24,9348,65535,392,8,32,0,0,0,0,0,0,0,0,adware
443,10.42.0.211,54679,6,164376,1,1,0,0,0,0,0,0,0,0,0,0,0,12.167226359079185,164376,0,164376,164376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6.083613179539593,6.083613179539593,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,490,1426,0,32,0,0,0,0,0,0,0,0,adware
58416,172.217.10.110,443,6,6760551,12,10,1097,5473,377,0,91.41666666666667,149.73337414662547,1418,0,547.3000000000001,576.7940225456956,971.8142796348995,3.2541726258702877,321931.00000000006,1410560.4587903349,6477644,18,6760551,614595.5454545454,1944677.0398583084,6477644,99,6720915,746768.3333333334,2184802.5478034625,6572523,18,0,0,0,0,392,328,1.7750032504747024,1.4791693753955852,0,1418,285.6521739130435,450.2406032228922,202716.60079051388,0,0,0,1,0,0,0,0,0,298.6363636363636,91.41666666666667,547.3,392,0,0,0,0,0,0,12,1097,10,5473,65535,357,4,32,222515,0,222515,222515,6477644,0,6477644,6477644,adware
40508,172.217.5.227,80,6,113456,4,3,610,931,610,0,152.5,305,931,0,310.3333333333333,537.5131006155416,13582.357918488224,61.697926949654494,18909.333333333336,19378.444867085353,41856,1046,113456,37818.666666666664,33962.611270827416,68007,1046,68112,34056,16284.669170726189,45571,22541,0,0,0,0,136,104,35.255958256945426,26.441968692709068,0,931,192.62500000000003,366.8448241423068,134575.12499999997,0,0,0,1,0,0,0,0,0,220.14285714285714,152.5,310.3333333333333,136,0,0,0,0,0,0,4,610,3,931,65535,341,1,32,0,0,0,0,0,0,0,0,adware
56620,10.42.0.1,53,17,1646,1,1,33,49,33,33,33,0,49,49,49,0,49817.73997569866,1215.0668286755772,1646,0,1646,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,607.5334143377886,607.5334143377886,33,49,38.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1,57.5,33,49,32,0,0,0,0,0,0,1,33,1,49,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
46858,172.217.0.238,443,6,251045,8,8,1207,1006,959,0,150.875,334.1190709484099,450,0,125.75,170.93085485908372,8815.152661873368,63.73359357884044,16736.333333333336,21803.4935787386,64272,52,251045,35863.57142857143,32744.171419542457,92339,171,188043,26863.285714285717,28679.761009663744,64668,52,0,0,0,0,264,264,31.86679678942022,31.86679678942022,0,959,130.17647058823528,250.81124259443536,62906.2794117647,0,0,0,1,0,0,0,0,1,138.3125,150.875,125.75,264,0,0,0,0,0,0,8,1207,8,1006,65535,362,3,32,0,0,0,0,0,0,0,0,adware
45357,172.217.10.46,443,6,37309,1,1,0,0,0,0,0,0,0,0,0,0,0,53.606368436570264,37309,0,37309,37309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,26.803184218285132,26.803184218285132,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44,0,0,0,0,0,0,1,0,1,0,1403,362,0,44,0,0,0,0,0,0,0,0,adware
18865,10.42.0.1,53,17,31940,1,1,37,53,37,37,37,0,53,53,53,0,2817.7833437695676,62.61740763932372,31940,0,31940,31940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.30870381966186,31.30870381966186,37,53,42.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1,63.5,37,53,32,0,0,0,0,0,0,1,37,1,53,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
45050,10.42.0.1,53,17,79999,1,1,37,77,37,37,37,0,77,77,77,0,1425.017812722659,25.000312503906297,79999,0,79999,79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,12.500156251953149,12.500156251953149,37,77,50.333333333333336,23.094010767585033,533.3333333333334,0,0,0,0,0,0,0,0,1,75.5,37,77,32,0,0,0,0,0,0,1,37,1,77,-1,-1,0,32,0,0,0,0,0,0,0,0,adware
48721,172.217.11.3,443,6,237602,11,10,1128,6448,621,0,102.54545454545455,200.3264154505659,1418,0,644.8,672.8301420120831,31885.25349113223,88.38309441839715,11880.099999999999,17263.356458116712,52281,5,237602,23760.199999999997,22727.181532253402,54027,19,197960,21995.555555555555,33534.38304230119,96728,5,0,0,0,0,360,328,46.295906600112794,42.087187818284356,0,1418,344.3636363636364,540.7249582916259,292383.4805194805,0,0,0,1,0,0,0,0,0,360.76190476190476,102.54545454545455,644.8,360,0,0,0,0,0,0,11,1128,10,6448,65535,358,3,32,0,0,0,0,0,0,0,0,adware
36274,93.184.215.201,443,6,24196,1,1,0,0,0,0,0,0,0,0,0,0,0,82.65829062654984,24196,0,24196,24196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41.32914531327492,41.32914531327492,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,3559,290,0,20,0,0,0,0,0,0,0,0,botnet
53507,13.107.3.128,443,6,36199,1,2,0,0,0,0,0,0,0,0,0,0,0,82.87521754744606,18099.5,25544.23247036403,36162,37,0,0,0,0,0,37,37,0,37,37,0,0,0,0,32,64,27.62507251581535,55.2501450316307,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,1550,1028,0,32,0,0,0,0,0,0,0,0,botnet
52056,23.217.146.29,443,6,37252,1,2,0,31,0,0,0,0,31,0,15.5,21.920310216782973,832.1700848276603,80.5325888542897,18626,26304.372260139568,37226,26,0,0,0,0,0,26,26,0,26,26,0,0,0,0,32,64,26.844196284763235,53.68839256952647,0,31,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2,10.333333333333334,0,15.5,32,0,0,0,0,0,0,1,0,2,31,2093,972,0,32,0,0,0,0,0,0,0,0,botnet
49321,23.208.217.149,443,6,41534,1,2,0,31,0,0,0,0,31,0,15.5,21.920310216782973,746.3764626571002,72.22998025713872,20767,29296.848158121036,41483,51,0,0,0,0,0,51,51,0,51,51,0,0,0,0,32,64,24.07666008571291,48.15332017142582,0,31,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2,10.333333333333334,0,15.5,32,0,0,0,0,0,0,1,0,2,31,1595,972,0,32,0,0,0,0,0,0,0,0,botnet
35657,157.55.130.167,40019,6,46493,1,1,0,0,0,0,0,0,0,0,0,0,0,43.017228399974194,46493,0,46493,46493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.508614199987097,21.508614199987097,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1412,35,0,32,0,0,0,0,0,0,0,0,botnet
60104,52.173.205.111,443,6,49415,1,1,0,0,0,0,0,0,0,0,0,0,0,40.473540422948496,49415,0,49415,49415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.236770211474248,20.236770211474248,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1595,1029,0,32,0,0,0,0,0,0,0,0,botnet
48876,52.179.184.189,443,6,50390,1,1,0,0,0,0,0,0,0,0,0,0,0,39.690414764834294,50390,0,50390,50390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.845207382417147,19.845207382417147,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1550,1025,0,32,0,0,0,0,0,0,0,0,botnet
